BABEL - UGR	6	1,1,0,0	1
CANOVAS A	6	0,0,1,1	1
CUCEA	6	0,1,1,0	1
PUCC A	6	1,1,0,0	1
PUCP D	6	0,0,1,1	1
SICODI	6	0,1,0,1	1
UCO	6	1,0,0,1	1
ANTIOQUIA B	5	0,1,1,0	1
COMILLAS A	5	1,1,0,0	1
FINANZAS	5	1,1,0,0	1
ITAM A	5	0,0,1,1	1
ITESM CEM B	5	0,1,0,1	1
ITESM CEM C	5	1,0,0,1	1
JAVERIANA A	5	1,0,0,1	1
LIBRE A	5	1,0,1,0	1
LOYOLA	5	0,1,0,1	1
PUCP B	5	0,1,0,1	1
UNIANDES C	5	0,1,1,0	1
UNIANDES E	5	0,0,1,1	1
UNMSM B	5	1,0,0,1	1
USFQ A	5	0,0,1,1	1
AMCUDE B	4	0,1,1,0	1
ANTIOQUIA A	4	0,0,1,1	1
COMILLAS B	4	0,1,0,1	1
CUCSH B	4	1,1,0,0	1
CUCSH C	4	1,1,0,0	1
ITAM B	4	0,1,0,1	1
OCCASSIO A	4	1,0,0,1	1
PUCMM	4	0,0,1,1	1
ROSARIO A	4	0,1,0,1	1
ROSARIO H	4	0,1,0,1	1
UAM	4	1,0,0,1	1
UCAM	4	0,1,1,0	1
UNAL A	4	1,0,1,0	1
UNAL B	4	0,1,1,0	1
UNAL C	4	0,0,1,1	1
UNIANDES B	4	1,0,0,1	1
UNIANDES F	4	0,1,1,0	1
UNMSM A	4	1,0,0,1	1
UNMSM C	4	0,1,1,0	1
ANTIOQUIA C	3	1,0,1,0	1
COMPLUTENSE	3	0,1,0,1	1
CORNELL B	3	0,0,0,2	1
DENVER	3	0,1,0,1	1
ITAM C	3	0,1,0,1	1
ITESM CEM A	3	0,1,1,0	1
LIBRE B	3	1,0,0,1	1
LIBRE C	3	1,0,0,1	1
MURCIA	3	0,1,1,0	1
PANAMA B	3	1,0,1,0	1
PANAMA C	3	1,0,0,1	1
PUCP C	3	1,0,0,1	1
ROSARIO B	3	0,1,1,0	1
ROSARIO C	3	0,0,1,1	1
ROSARIO D	3	1,0,1,0	1
ROSARIO F	3	0,1,1,0	1
UCV	3	0,0,1,1	1
UFM B	3	0,1,1,0	1
UNAL D	3	1,0,1,0	1
UNIANDES A	3	0,1,1,0	1
UPES	3	1,0,0,1	1
USFQ B	3	1,0,1,0	1
USMA D	3	1,1,0,0	1
UVG	3	1,0,1,0	1
VIRTUAL	3	1,0,0,1	1
VITORIA A	3	0,0,1,1	1
VITORIA B	3	1,0,0,1	1
VITORIA C	3	0,1,0,1	1
CALPOLY	2	0,1,1,0	1
CORNELL A	2	0,1,1,0	1
CUCSH A	2	1,0,0,1	1
ESAN	2	1,0,0,1	1
EXTERNADO	2	1,0,1,0	1
JAVERIANA B	2	0,1,1,0	1
MANIZALES	2	0,1,0,1	1
PUCP A	2	1,1,0,0	1
ROSARIO E	2	1,0,0,1	1
ROSARIO G	2	1,1,0,0	1
SEMS	2	1,1,0,0	1
SWING A	2	1,0,1,0	1
UCR	2	1,0,0,1	1
UMCE B	2	0,0,1,1	1
UNIANDES D	2	1,1,0,0	1
UP	2	1,0,0,1	1
USAC	2	0,0,1,1	1
USMA B	2	1,0,1,0	1
USMA E	2	1,0,1,0	1
USMA F	2	1,1,0,0	1
AMCUDE A	1	1,1,0,0	1
CANOVAS B	1	0,1,1,0	1
ITESM Toluca B	1	0,0,1,1	1
ITESM Toluca C	1	1,1,0,0	1
OCCASIO B	1	0,1,1,0	1
UABC	1	0,0,1,1	1
UFM A	1	1,0,0,1	1
UMCE A	1	1,1,0,0	1
UPB A	1	0,1,1,0	1
USFQ C	1	0,0,1,1	1
USMA A	1	0,1,1,0	1
USMA C	1	0,1,0,1	1
COLGATE	0	1,1,0,0	1
ITESM Toluca A	0	0,0,1,1	1
PANAMA A	0	1,0,1,0	1
SWING B	0	0,0,0,0	0
SWING C	0	0,0,0,0	0
SWING D	0	1,0,1,0	1
ULACIT	0	0,1,1,0	1
UNIANDES G	0	1,0,1,0	1
UPB B	0	1,1,0,0	1
ZACATECAS	0	1,1,0,0	1
