AMCUDE B	17	1,1,2,3	1
COMILLAS A	17	2,3,1,1	1
UCO	17	1,2,2,2	1
ITESM CEM C	16	3,0,1,3	1
UAM	16	1,2,1,3	1
UNMSM C	16	1,3,2,1	1
CANOVAS A	15	2,1,2,2	1
FINANZAS	15	1,2,2,2	1
ROSARIO H	15	1,3,1,2	1
SICODI	15	0,2,2,3	1
ANTIOQUIA B	14	0,3,3,1	1
ANTIOQUIA C	14	2,1,2,2	1
BABEL - UGR	14	3,2,0,2	1
JAVERIANA A	14	2,0,2,3	1
MURCIA	14	1,2,2,2	1
PUCC A	14	2,2,2,1	1
ROSARIO A	14	2,1,3,1	1
VITORIA B	14	2,0,2,3	1
COMILLAS B	13	2,3,1,1	1
ITAM B	13	0,1,3,3	1
ITESM CEM B	13	0,2,3,2	1
LIBRE A	13	2,3,1,1	1
PANAMA B	13	2,0,2,3	1
PUCP D	13	0,2,3,2	1
ROSARIO D	13	2,0,3,2	1
UCAM	13	1,3,2,1	1
UNAL A	13	2,0,2,3	1
UNIANDES F	13	2,1,2,2	1
VITORIA C	13	1,3,2,1	1
CANOVAS B	12	1,2,2,2	1
COMPLUTENSE	12	1,3,2,1	1
CORNELL B	12	2,0,2,3	1
CUCEA	12	2,2,2,1	1
ITAM C	12	1,3,2,1	1
LIBRE C	12	3,0,2,2	1
LOYOLA	12	2,2,2,1	1
PUCP A	12	3,2,2,0	1
USMA F	12	3,2,0,2	1
VIRTUAL	12	2,2,0,3	1
VITORIA A	12	1,1,2,3	1
DENVER	11	0,3,3,1	1
ITESM CEM A	11	2,2,2,1	1
ROSARIO B	11	2,2,2,1	1
ROSARIO C	11	1,2,2,2	1
ROSARIO E	11	3,2,0,2	1
ROSARIO G	11	1,2,3,1	1
UFM B	11	2,3,1,1	1
UNAL B	11	1,3,1,2	1
UNAL C	11	2,1,1,3	1
UNIANDES C	11	1,3,3,0	1
UNIANDES D	11	1,2,2,2	1
UNMSM A	11	1,2,1,3	1
UNMSM B	11	1,2,2,2	1
USMA A	11	1,3,2,1	1
CUCSH A	10	1,1,2,3	1
CUCSH C	10	3,1,2,1	1
ITAM A	10	1,1,3,2	1
ITESM Toluca C	10	2,1,0,4	1
LIBRE B	10	3,3,0,1	1
MANIZALES	10	3,1,1,2	1
PUCP B	10	3,2,1,1	1
PUCP C	10	2,3,0,2	1
UMCE A	10	3,3,0,1	1
UNAL D	10	2,1,3,1	1
UNIANDES B	10	3,1,1,2	1
UP	10	3,0,2,2	1
UPB B	10	3,2,2,0	1
USFQ B	10	3,0,2,2	1
CUCSH B	9	2,2,3,0	1
OCCASIO B	9	3,1,1,2	1
OCCASSIO A	9	2,1,2,2	1
PUCMM	9	1,2,1,3	1
ROSARIO F	9	2,1,2,2	1
SEMS	9	3,3,1,0	1
UABC	9	1,2,2,2	1
UCV	9	2,0,2,3	1
UNIANDES A	9	3,2,1,1	1
UNIANDES E	9	1,2,2,2	1
USFQ A	9	1,3,2,1	1
USMA E	9	3,2,2,0	1
AMCUDE A	8	1,3,1,2	1
CALPOLY	8	0,2,2,3	1
COLGATE	8	3,2,1,1	1
EXTERNADO	8	2,2,2,1	1
JAVERIANA B	8	2,2,1,2	1
UCR	8	1,0,3,3	1
UFM A	8	2,1,2,2	1
ULACIT	8	0,2,3,2	1
UNIANDES G	8	2,2,2,1	1
UPB A	8	1,3,2,1	1
UVG	8	3,1,1,2	1
ANTIOQUIA A	7	2,1,2,2	1
ESAN	7	2,3,1,1	1
PANAMA C	7	3,1,2,1	1
UPES	7	1,2,2,2	1
USAC	7	0,3,2,2	1
USMA C	7	3,1,1,2	1
ZACATECAS	7	2,3,1,1	1
ITESM Toluca B	6	1,2,2,2	1
USFQ C	6	3,1,1,2	1
USMA B	6	3,1,1,2	1
CORNELL A	5	1,2,2,2	1
PANAMA A	4	2,1,3,1	1
SWING D	4	2,2,1,2	1
UMCE B	4	2,0,3,2	1
USMA D	4	2,1,2,2	1
ITESM Toluca A	3	2,2,2,1	1
SWING C	3	0,1,1,1	0
SWING A	2	1,1,1,0	0
SWING B	2	0,1,0,0	1
