AMCUDE B	3	0,0,1,0	1
ANTIOQUIA B	3	0,0,1,0	1
BABEL - UGR	3	1,0,0,0	1
CANOVAS A	3	0,0,1,0	1
COMILLAS A	3	1,0,0,0	1
CUCEA	3	0,0,1,0	1
ITAM A	3	0,0,1,0	1
ITESM CEM C	3	1,0,0,0	1
LIBRE A	3	1,0,0,0	1
LIBRE B	3	0,0,0,1	1
LOYOLA	3	0,1,0,0	1
PUCC A	3	1,0,0,0	1
PUCP D	3	0,0,1,0	1
ROSARIO C	3	0,0,1,0	1
ROSARIO F	3	0,1,0,0	1
SICODI	3	0,0,0,1	1
UCO	3	0,0,0,1	1
UNAL A	3	0,0,1,0	1
UNAL B	3	0,1,0,0	1
UNAL C	3	0,0,0,1	1
UNAL D	3	1,0,0,0	1
UNIANDES B	3	0,0,0,1	1
UNMSM B	3	1,0,0,0	1
UNMSM C	3	0,1,0,0	1
USFQ B	3	0,0,1,0	1
UVG	3	0,0,1,0	1
VITORIA B	3	0,0,0,1	1
ANTIOQUIA A	2	0,0,0,1	1
COMPLUTENSE	2	0,0,0,1	1
CORNELL B	2	0,0,0,1	1
CUCSH B	2	1,0,0,0	1
CUCSH C	2	1,0,0,0	1
EXTERNADO	2	0,0,1,0	1
FINANZAS	2	1,0,0,0	1
ITESM CEM B	2	0,0,0,1	1
JAVERIANA A	2	1,0,0,0	1
MURCIA	2	0,1,0,0	1
PUCMM	2	0,0,1,0	1
PUCP B	2	0,1,0,0	1
ROSARIO D	2	1,0,0,0	1
ROSARIO E	2	0,0,0,1	1
ROSARIO G	2	0,1,0,0	1
SWING A	2	0,0,1,0	1
UCAM	2	0,0,1,0	1
UCR	2	0,0,0,1	1
UCV	2	0,0,1,0	1
UFM B	2	0,1,0,0	1
UNIANDES C	2	0,1,0,0	1
UNIANDES E	2	0,0,1,0	1
UNIANDES F	2	0,0,1,0	1
USFQ A	2	0,0,0,1	1
USMA E	2	0,0,1,0	1
VIRTUAL	2	1,0,0,0	1
VITORIA A	2	0,0,0,1	1
CALPOLY	1	0,0,1,0	1
CANOVAS B	1	0,1,0,0	1
COMILLAS B	1	0,1,0,0	1
CUCSH A	1	0,0,0,1	1
ESAN	1	0,0,0,1	1
ITAM B	1	0,1,0,0	1
ITAM C	1	0,0,0,1	1
ITESM CEM A	1	0,1,0,0	1
ITESM Toluca C	1	0,1,0,0	1
JAVERIANA B	1	0,1,0,0	1
OCCASSIO A	1	1,0,0,0	1
PANAMA B	1	0,0,1,0	1
ROSARIO A	1	0,1,0,0	1
ROSARIO B	1	0,1,0,0	1
ROSARIO H	1	0,1,0,0	1
UABC	1	0,0,0,1	1
UAM	1	1,0,0,0	1
UNIANDES A	1	0,1,0,0	1
UNMSM A	1	1,0,0,0	1
UP	1	0,0,0,1	1
UPB A	1	0,0,1,0	1
USMA A	1	0,0,1,0	1
USMA B	1	0,0,1,0	1
USMA C	1	0,0,0,1	1
USMA D	1	0,1,0,0	1
USMA F	1	1,0,0,0	1
VITORIA C	1	0,0,0,1	1
AMCUDE A	0	0,1,0,0	1
ANTIOQUIA C	0	1,0,0,0	1
COLGATE	0	1,0,0,0	1
CORNELL A	0	0,0,1,0	1
DENVER	0	0,1,0,0	1
ITESM Toluca A	0	0,0,0,1	1
ITESM Toluca B	0	0,0,1,0	1
LIBRE C	0	0,0,0,1	1
MANIZALES	0	0,0,0,1	1
OCCASIO B	0	0,1,0,0	1
PANAMA A	0	1,0,0,0	1
PANAMA C	0	1,0,0,0	1
PUCP A	0	0,1,0,0	1
PUCP C	0	1,0,0,0	1
SEMS	0	0,1,0,0	1
SWING B	0	0,0,0,0	0
SWING C	0	0,0,0,0	0
SWING D	0	1,0,0,0	1
UFM A	0	0,0,0,1	1
ULACIT	0	0,0,1,0	1
UMCE A	0	0,1,0,0	1
UMCE B	0	0,0,0,1	1
UNIANDES D	0	1,0,0,0	1
UNIANDES G	0	1,0,0,0	1
UPB B	0	0,1,0,0	1
UPES	0	1,0,0,0	1
USAC	0	0,0,1,0	1
USFQ C	0	0,0,0,1	1
ZACATECAS	0	1,0,0,0	1
