UCO	12	1,1,0,2	1
COMILLAS A	11	1,1,1,1	1
BABEL - UGR	10	1,1,0,2	1
CUCEA	10	2,1,1,0	1
ITESM CEM B	10	0,1,2,1	1
ITESM CEM C	10	2,0,0,2	1
SICODI	10	0,1,2,1	1
AMCUDE B	9	0,1,1,2	1
ANTIOQUIA B	9	0,2,1,1	1
FINANZAS	9	1,2,0,1	1
LIBRE A	9	1,1,1,1	1
UAM	9	1,1,0,2	1
UNAL A	9	1,0,1,2	1
UNIANDES A	9	1,2,1,0	1
VITORIA B	9	1,0,2,1	1
COMPLUTENSE	8	1,2,0,1	1
JAVERIANA A	8	2,0,1,1	1
LOYOLA	8	1,1,1,1	1
PUCC A	8	1,1,1,1	1
PUCP A	8	2,1,1,0	1
PUCP D	8	0,1,2,1	1
ROSARIO D	8	1,0,2,1	1
ROSARIO F	8	1,1,1,1	1
ROSARIO H	8	0,2,0,2	1
UCAM	8	1,1,1,1	1
VIRTUAL	8	1,1,0,2	1
VITORIA A	8	1,0,1,2	1
CANOVAS A	7	1,1,1,1	1
COMILLAS B	7	1,1,1,1	1
CUCSH A	7	1,1,1,1	1
CUCSH B	7	1,1,2,0	1
CUCSH C	7	1,1,1,1	1
MANIZALES	7	1,1,1,1	1
MURCIA	7	1,1,1,1	1
ROSARIO A	7	1,1,1,1	1
ROSARIO E	7	1,1,0,2	1
UFM B	7	1,2,1,0	1
UNAL B	7	0,1,1,2	1
UNAL C	7	1,0,1,2	1
UNAL D	7	1,0,2,1	1
UNIANDES B	7	1,1,1,1	1
UNIANDES C	7	1,2,1,0	1
UNIANDES F	7	1,1,1,1	1
UNMSM B	7	1,1,1,1	1
UNMSM C	7	1,2,1,0	1
VITORIA C	7	0,2,1,1	1
CANOVAS B	6	0,1,2,1	1
DENVER	6	0,2,1,1	1
ITAM A	6	0,1,2,1	1
ITAM B	6	0,1,1,2	1
ITESM CEM A	6	2,1,1,0	1
JAVERIANA B	6	1,2,1,0	1
LIBRE C	6	2,0,1,1	1
PUCP B	6	2,1,0,1	1
PUCP C	6	1,1,0,2	1
ROSARIO C	6	0,1,2,1	1
ROSARIO G	6	1,2,1,0	1
UNIANDES D	6	1,2,0,1	1
USAC	6	0,2,1,1	1
USFQ A	6	0,2,1,1	1
USFQ B	6	1,0,2,1	1
USMA D	6	1,1,1,1	1
ANTIOQUIA C	5	1,1,1,1	1
EXTERNADO	5	1,1,1,1	1
ITAM C	5	1,1,1,1	1
OCCASSIO A	5	2,0,1,1	1
PUCMM	5	0,2,1,1	1
ROSARIO B	5	1,1,2,0	1
SEMS	5	2,1,1,0	1
UCV	5	1,0,2,1	1
UFM A	5	2,0,1,1	1
UMCE A	5	2,2,0,0	1
UNIANDES E	5	1,0,2,1	1
UNIANDES G	5	1,0,2,1	1
UNMSM A	5	1,1,0,2	1
UP	5	2,0,1,1	1
UPB A	5	1,2,1,0	1
UPES	5	1,1,0,2	1
USMA F	5	2,1,0,1	1
UVG	5	2,1,1,0	1
ANTIOQUIA A	4	1,0,2,1	1
COLGATE	4	2,1,1,0	1
CORNELL A	4	0,2,1,1	1
CORNELL B	4	1,0,1,2	1
ESAN	4	1,1,1,1	1
LIBRE B	4	2,1,0,1	1
PANAMA C	4	1,1,1,1	1
UABC	4	0,1,2,1	1
ULACIT	4	0,1,2,1	1
UPB B	4	1,2,1,0	1
USFQ C	4	1,0,1,2	1
USMA A	4	1,1,1,1	1
USMA B	4	2,0,1,1	1
AMCUDE A	3	1,2,1,0	1
ITESM Toluca C	3	2,1,0,1	1
OCCASIO B	3	1,1,1,1	1
PANAMA B	3	1,0,1,2	1
UCR	3	1,0,1,2	1
UMCE B	3	1,0,2,1	1
USMA E	3	2,1,1,0	1
ZACATECAS	3	2,2,0,0	1
CALPOLY	2	0,1,1,2	1
ITESM Toluca A	2	1,1,1,1	1
ITESM Toluca B	2	0,2,1,1	1
SWING A	2	1,1,1,0	0
USMA C	2	1,1,1,1	1
PANAMA A	1	2,0,1,1	1
SWING C	1	0,1,0,0	1
SWING B	0	0,0,0,0	0
SWING D	0	1,1,1,1	1
