AMCUDE B	17	1,2,2,3	0
COMILLAS A	17	2,3,1,2	0
UCO	17	1,2,3,2	0
ITESM CEM C	16	3,0,1,4	0
UAM	16	1,2,2,3	0
UNMSM C	16	2,3,2,1	0
CANOVAS A	15	2,2,2,2	0
FINANZAS	15	2,2,2,2	0
ROSARIO H	15	1,3,1,3	0
SICODI	15	1,2,2,3	0
ANTIOQUIA B	14	1,3,3,1	0
ANTIOQUIA C	14	2,1,3,2	0
BABEL - UGR	14	3,3,0,2	0
JAVERIANA A	14	3,0,2,3	0
MURCIA	14	1,3,2,2	0
PUCC A	14	2,2,2,2	0
ROSARIO A	14	2,1,3,2	0
VITORIA B	14	2,1,2,3	0
COMILLAS B	13	3,3,1,1	0
ITAM B	13	0,2,3,3	0
ITESM CEM B	13	0,2,3,3	0
LIBRE A	13	2,3,2,1	0
PANAMA B	13	2,0,3,3	0
PUCP D	13	1,2,3,2	0
ROSARIO D	13	2,0,4,2	0
UCAM	13	1,3,2,2	0
UNAL A	13	2,1,2,3	0
UNIANDES F	13	2,2,2,2	0
VITORIA C	13	1,3,3,1	0
CANOVAS B	12	2,2,2,2	0
COMPLUTENSE	12	1,3,2,2	0
CORNELL B	12	2,0,3,3	0
CUCEA	12	3,2,2,1	0
ITAM C	12	1,3,2,2	0
LIBRE C	12	3,1,2,2	0
LOYOLA	12	2,3,2,1	0
PUCP A	12	3,2,3,0	0
USMA F	12	3,2,0,3	0
VIRTUAL	12	2,2,1,3	0
VITORIA A	12	2,1,2,3	0
DENVER	11	0,3,4,1	0
ITESM CEM A	11	2,2,3,1	0
ROSARIO B	11	3,2,2,1	0
ROSARIO C	11	1,2,3,2	0
ROSARIO E	11	3,2,0,3	0
ROSARIO G	11	1,3,3,1	0
UFM B	11	2,3,2,1	0
UNAL B	11	1,3,1,3	0
UNAL C	11	3,1,1,3	0
UNIANDES C	11	2,3,3,0	0
UNIANDES D	11	1,3,2,2	0
UNMSM A	11	1,3,1,3	0
UNMSM B	11	2,2,2,2	0
USMA A	11	1,3,2,2	0
CUCSH A	10	1,2,2,3	0
CUCSH C	10	3,2,2,1	0
ITAM A	10	1,1,3,3	0
ITESM Toluca C	10	3,1,0,4	0
LIBRE B	10	3,3,1,1	0
MANIZALES	10	3,1,2,2	0
PUCP B	10	4,2,1,1	0
PUCP C	10	2,3,0,3	0
UMCE A	10	3,3,0,2	0
UNAL D	10	2,2,3,1	0
UNIANDES B	10	3,1,2,2	0
UP	10	3,0,2,3	0
UPB B	10	3,3,2,0	0
USFQ B	10	4,0,2,2	0
CUCSH B	9	2,3,3,0	0
OCCASIO B	9	3,1,2,2	0
OCCASSIO A	9	3,1,2,2	0
PUCMM	9	1,2,1,4	0
ROSARIO F	9	2,2,2,2	0
SEMS	9	3,3,2,0	0
UABC	9	1,2,2,3	0
UCV	9	3,0,2,3	0
UNIANDES A	9	3,3,1,1	0
UNIANDES E	9	2,2,2,2	0
USFQ A	9	1,3,3,1	0
USMA E	9	3,2,2,1	0
AMCUDE A	8	1,3,2,2	0
CALPOLY	8	1,2,2,3	0
COLGATE	8	3,2,1,2	0
EXTERNADO	8	2,2,2,2	0
JAVERIANA B	8	2,2,2,2	0
UCR	8	1,1,3,3	0
UFM A	8	2,1,2,3	0
ULACIT	8	0,3,3,2	0
UNIANDES G	8	3,2,2,1	0
UPB A	8	1,3,3,1	0
UVG	8	3,2,1,2	0
ANTIOQUIA A	7	3,1,2,2	0
ESAN	7	2,3,2,1	0
PANAMA C	7	3,1,2,2	0
UPES	7	2,2,2,2	0
USAC	7	0,3,2,3	0
USMA C	7	3,1,2,2	0
ZACATECAS	7	3,3,1,1	0
ITESM Toluca B	6	1,3,2,2	0
USFQ C	6	3,2,1,2	0
USMA B	6	3,1,2,2	0
CORNELL A	5	2,2,2,2	0
PANAMA A	4	2,1,3,2	0
SWING D	4	2,3,1,2	0
UMCE B	4	2,1,3,2	0
USMA D	4	2,1,2,3	0
ITESM Toluca A	3	3,2,2,1	0
SWING C	3	0,1,1,1	0
SWING A	2	1,1,1,0	0
SWING B	2	0,1,1,0	0
