Cambridge A	12	1,1,1,1	1
Oxford B	12	1,1,1,1	1
AKL A	11	1,1,1,1	1
Hart House A	11	0,1,1,2	1
Harvard C	11	1,1,1,1	1
Oxford A	11	1,1,1,1	1
Oxford C	11	0,1,1,2	1
Yale A	11	1,1,1,1	1
Durham A	10	1,1,1,1	1
GWU A	10	1,1,1,1	1
LSE B	10	1,1,1,1	1
NEU A	10	1,1,1,1	1
NLSIU A	10	2,1,0,1	1
Stanford B	10	1,1,1,1	1
UCD LawSoc A	10	1,1,1,1	1
UCL B	10	1,1,1,1	1
USU A	10	1,1,1,1	1
USU E	10	0,1,2,1	1
UT MARA A	10	1,1,1,1	1
UWODS A	10	1,1,0,2	1
Vermont B	10	0,2,1,1	1
Yale D	10	1,1,1,1	1
Alaska B	9	1,1,1,1	1
Bates A	9	1,1,1,1	1
Belgrade B	9	1,1,1,1	1
Brown A	9	1,1,1,1	1
Cambridge B	9	1,1,1,1	1
Cambridge D	9	1,1,1,1	1
DRUMS A	9	1,1,1,1	1
GUU A	9	1,1,1,1	1
Harvard A	9	1,1,1,1	1
Harvard B	9	1,1,1,1	1
IITB A	9	1,1,1,1	1
IIUM B	9	1,1,1,1	1
Indonesia C	9	1,1,1,1	1
KCL A	9	1,1,1,1	1
LEIDEN B	9	1,1,1,1	1
LSE A	9	1,1,1,1	1
MAD A	9	1,1,1,1	1
NUS A	9	1,1,1,1	1
Penn A	9	1,1,1,1	1
Swarthmore A	9	1,1,1,1	1
UADS A	9	0,2,1,1	1
UBC B	9	1,1,1,1	1
UCT A	9	2,0,1,1	1
UQDS A	9	1,1,1,1	1
UQDS B	9	1,1,1,1	1
UQDS C	9	1,1,1,1	1
USU C	9	1,1,1,1	1
USU F	9	1,1,1,1	1
UT Sydney A	9	1,1,1,1	1
Ateneo A	8	1,1,1,1	1
BPP A	8	1,1,1,1	1
Belgrade C	8	1,1,1,1	1
Brandeis A	8	1,1,1,1	1
CDS B	8	1,1,1,1	1
Clemson A	8	1,1,0,2	1
Cornell A	8	1,1,1,1	1
Cornell B	8	1,1,1,1	1
Cornell D	8	1,1,1,1	1
DC Ms A	8	1,1,1,1	1
GUU B	8	1,1,1,1	1
Hart House C	8	1,1,1,1	1
Hopkins A	8	1,1,1,1	1
IIUM A	8	1,1,1,1	1
IUT A	8	1,1,1,1	1
LEIDEN C	8	1,1,1,1	1
MAD B	8	1,1,1,1	1
McGill B	8	0,1,1,2	1
McGill C	8	1,1,1,1	1
Melbourne A	8	1,1,1,1	1
Middlebury A	8	1,1,1,1	1
Morehouse A	8	1,2,0,1	1
Otago A	8	1,1,1,1	1
Oxford D	8	1,1,1,1	1
PEP A	8	1,1,1,1	1
QDU A	8	1,1,1,1	1
QUTDS A	8	1,1,1,1	1
Stanford A	8	1,1,1,1	1
Stanford E	8	1,1,1,1	1
Stanford F	8	1,1,1,1	1
Swarthmore B	8	1,1,1,1	1
TCD Hist A	8	1,1,1,1	1
TCD Phil A	8	1,1,1,1	1
TCWM A	8	1,1,1,1	1
TDS A	8	1,1,1,1	1
Tel Aviv A	8	1,1,1,1	1
UNSW B	8	1,1,1,1	1
URDU A	8	1,1,1,1	1
USU B	8	1,1,1,1	1
USU D	8	1,1,1,1	1
UWADU A	8	1,1,1,1	1
VUW A	8	1,1,1,1	1
VUW B	8	1,1,1,1	1
Vermont C	8	1,1,1,1	1
Yale B	8	1,1,1,1	1
ANU A	7	1,1,1,1	1
ANU B	7	1,1,1,1	1
ANU C	7	0,2,1,1	1
ASAFA A	7	1,1,1,1	1
Alaska C	7	1,1,1,1	1
BGU A	7	1,1,1,1	1
BINUS A	7	1,1,1,1	1
Bard A	7	1,1,1,1	1
Bates B	7	1,1,1,1	1
Bauman A	7	1,1,1,1	1
Belgrade A	7	1,1,1,1	1
Brandeis B	7	1,1,1,1	1
Cambridge C	7	1,1,1,1	1
Cornell C	7	1,1,1,1	1
Duke B	7	1,0,2,1	1
E.D.S A	7	1,1,1,1	1
EDS UGM A	7	1,1,1,1	1
FDS B	7	1,1,1,1	1
HSE A	7	1,1,1,1	1
HUJI A	7	1,1,1,1	1
Indonesia A	7	1,1,1,1	1
Inner A	7	1,1,1,1	1
LEIDEN A	7	1,1,1,1	1
MQU A	7	1,1,1,1	1
Malaya A	7	1,1,1,1	1
McGill A	7	1,2,0,1	1
Melbourne B	7	1,1,1,1	1
Middlebury B	7	2,1,1,0	1
Princeton A	7	1,1,1,1	1
Princeton B	7	1,1,1,1	1
Princeton C	7	1,1,1,1	1
RRIS B	7	1,1,1,1	1
SKT A	7	1,1,1,1	1
SMU A	7	1,1,1,1	1
Sodales A	7	1,1,1,1	1
St Andrews C	7	1,1,1,1	1
Stanford C	7	1,1,1,1	1
Swarthmore C	7	1,1,1,1	1
TCD Hist B	7	1,1,1,1	1
TCD Phil B	7	1,1,1,1	1
TDS B	7	1,1,1,1	1
Tampere A	7	1,1,2,0	1
Team 399	7	1,0,2,1	1
Tel Aviv B	7	1,1,1,1	1
Tokyo A	7	1,1,1,1	1
UBC A	7	1,1,1,1	1
UCC Phil A	7	1,1,1,1	1
UCL A	7	1,1,0,2	1
ULV B	7	1,1,1,1	1
USDV A	7	1,1,1,1	1
USDV B	7	1,1,1,1	1
UVic A	7	1,1,1,1	1
Vermont A	7	1,1,1,1	1
WDU A	7	1,1,1,1	1
WSDU A	7	1,1,1,1	1
Warwick A	7	0,1,1,2	1
Zagreb A	7	1,1,1,1	1
ASAFA B	6	1,1,1,1	1
AUDS A	6	1,1,1,1	1
Alaska A	6	1,1,1,1	1
BBU A	6	1,1,1,1	1
BGU B	6	1,1,1,1	1
BINUS B	6	1,1,1,1	1
BLCU A	6	1,1,1,1	1
BRIS A	6	1,1,1,1	1
Bates C	6	1,1,1,1	1
Berkeley A	6	1,1,1,1	1
Berlin A	6	1,1,1,1	1
CDS A	6	1,1,1,1	1
CUNY A	6	1,1,1,1	1
Carleton A	6	1,1,1,1	1
Clemson B	6	1,1,1,1	1
D U A	6	1,1,1,1	1
Duke A	6	1,1,1,1	1
EDS UGM B	6	1,1,1,1	1
Edinburgh A	6	1,1,1,1	1
FDS A	6	1,1,1,1	1
GWU B	6	1,1,1,1	1
HKU A	6	1,1,1,1	1
Hart House B	6	1,1,1,1	1
IBA DU A	6	1,1,1,1	1
Indonesia B	6	1,1,1,1	1
KOREA A	6	1,1,1,1	1
LSE C	6	0,2,1,1	1
Lund B	6	1,1,1,1	1
MAD C	6	1,1,1,1	1
MDS A	6	1,1,1,1	1
MQU B	6	1,1,1,1	1
Melbourne C	6	1,1,1,1	1
Morehouse B	6	1,1,1,1	1
NYU LY A	6	1,1,1,1	1
Nagoya A	6	1,0,2,1	1
Point Loma A	6	1,1,1,1	1
RRIS A	6	0,2,1,1	1
SIM A	6	1,1,1,1	1
SUFE B	6	1,1,1,1	1
SWORDS A	6	0,2,1,1	1
Sheff B	6	1,1,1,1	1
SolBridge A	6	1,1,1,1	1
St Andrews A	6	1,2,1,0	1
St Andrews B	6	1,2,0,1	1
Stanford D	6	1,1,1,1	1
Taylor's A	6	1,1,1,1	1
Tec CEM A	6	1,1,1,1	1
Tilbury A	6	1,1,1,1	1
Tilbury B	6	1,1,1,1	1
UAM A	6	1,1,1,1	1
UCD LawSoc B	6	1,1,1,1	1
UFS A	6	2,0,1,1	1
ULV A	6	1,1,1,1	1
UNSW A	6	1,1,1,1	1
USMA A	6	1,1,1,1	1
UT MARA B	6	1,1,1,1	1
UWADU B	6	1,1,1,1	1
UdeM A	6	1,1,1,1	1
UoG A	6	0,2,1,1	1
UoN A	6	1,1,1,1	1
Warsaw A	6	1,1,1,1	1
YNC A	6	1,1,1,1	1
Yale C	6	1,1,1,1	1
ZUD A	6	1,1,1,1	1
A U B	5	1,1,1,1	1
APU A	5	1,1,1,1	1
Aalto A	5	1,1,0,2	1
Aberdeen A	5	1,1,1,1	1
Amherst B	5	1,1,1,1	1
BBU B	5	1,1,1,1	1
BDS A	5	1,1,1,1	1
BUET A	5	1,1,1,1	1
Bates D	5	1,1,1,1	1
Berlin C	5	1,1,1,1	1
Brawijaya A	5	1,1,1,1	1
Brown B	5	1,1,1,1	1
Clemson C	5	1,1,1,1	1
Comillas A	5	1,1,1,1	1
DCGA A	5	1,1,1,1	1
DKWien A	5	1,1,1,1	1
DKWien B	5	1,1,1,1	1
DLSU A	5	1,1,1,1	1
DRUMS B	5	1,1,1,1	1
E.D.S B	5	1,1,1,1	1
HKU B	5	1,1,1,1	1
HKUST EDT A	5	1,1,1,1	1
