Hart House A	12	1,1,1,1	1
Hart House B	11	1,1,1,1	1
Harvard A	11	1,1,1,1	1
Linkopings A	11	1,1,1,1	1
London Union B	11	0,1,1,2	1
UCD Law A	11	1,1,1,1	1
Visoka škola PEP A	11	1,1,1,1	1
Yale B	11	1,1,1,1	1
British Columbia A	10	1,1,1,1	1
Glasgow A	10	1,0,1,2	1
London Union A	10	1,2,0,1	1
McGill A	10	1,1,1,1	1
Melbourne C	10	1,1,1,1	1
Monash A	10	1,1,1,1	1
New South Wales A	10	1,1,1,1	1
Pennsylvania A	10	1,1,1,1	1
Sciences Po A	10	0,1,1,2	1
Stanford A	10	1,1,1,1	1
Sydney Union A	10	1,1,1,1	1
TCD Hist A	10	1,1,1,1	1
Tufts A	10	1,1,1,1	1
Yale A	10	1,2,1,0	1
Ateneo A	9	1,1,1,1	1
Auckland A	9	1,1,1,1	1
Auckland B	9	1,1,1,1	1
British Columbia B	9	1,1,1,1	1
Cambridge C	9	1,1,1,1	1
Durham A	9	1,1,1,1	1
Durham B	9	1,1,1,1	1
Glasgow B	9	1,1,1,1	1
Harvard B	9	1,1,1,1	1
LSE A	9	1,1,1,1	1
La Verne A	9	1,1,1,1	1
Loyola Marymount A	9	1,1,1,1	1
Macquarie A	9	1,1,1,1	1
Macquarie B	9	1,1,1,1	1
Manchester A	9	0,1,1,2	1
Melbourne A	9	1,1,1,1	1
Nottingham A	9	1,1,1,1	1
Oxford A	9	0,2,1,1	1
Oxford C	9	1,1,1,1	1
Princeton A	9	1,1,1,1	1
Queen's A	9	1,1,1,1	1
Queensland B	9	1,1,1,1	1
Queensland C	9	1,1,1,1	1
Seoul A	9	1,1,1,1	1
Sydney Union B	9	1,1,1,1	1
Sydney Union C	9	1,1,1,1	1
TCD Phil A	9	1,1,1,1	1
Tel Aviv A	9	1,1,1,1	1
UCD L&H B	9	0,1,1,2	1
UT Mara A	9	1,1,1,1	1
Yale-NUS A	9	1,1,1,1	1
Alaska A	8	1,1,1,1	1
American A	8	1,1,1,1	1
Amherst B	8	1,1,1,1	1
Bates A	8	1,1,1,1	1
Cambridge B	8	1,1,1,1	1
Cape Town B	8	1,1,1,1	1
Chicago A	8	1,1,1,1	1
Columbia A	8	1,1,1,1	1
Cornell A	8	1,1,1,1	1
Denver A	8	1,1,1,1	1
Deree A	8	1,1,1,1	1
Dhaka A	8	1,1,1,1	1
Ewha A	8	1,1,1,1	1
Franklin & Marshall A	8	1,1,1,1	1
Free State A	8	1,1,1,1	1
Hanyang A	8	1,1,1,1	1
Harvard C	8	1,1,1,1	1
IBA Dhaka B	8	1,2,1,0	1
IIT Bombay A	8	1,1,1,1	1
IIT Bombay B	8	1,1,1,1	1
IIU Malaysia A	8	0,1,1,2	1
IIU Malaysia B	8	1,1,1,1	1
Inner Temple A	8	1,1,1,1	1
King's (New York) A	8	1,1,1,1	1
King's London A	8	1,1,1,1	1
Lancaster A	8	1,1,1,1	1
Leiden B	8	1,1,1,1	1
Malaya A	8	0,1,2,1	1
McGill B	8	1,1,1,1	1
Middlebury A	8	1,1,1,1	1
NLS India A	8	1,1,1,1	1
NLS India B	8	1,1,1,1	1
Nanyang TU A	8	1,1,1,1	1
OpenU A	8	1,1,1,1	1
Oxford B	8	1,1,1,1	1
Queen's B	8	1,1,1,1	1
Queensland A	8	1,1,1,1	1
Queensland UT A	8	1,1,1,1	1
Romanian-American A	8	1,1,1,1	1
St Andrews A	8	1,1,1,1	1
Tartu A	8	1,1,1,1	1
Tel Aviv B	8	1,1,1,1	1
UC London A	8	1,1,1,1	1
UCC Philosoph A	8	1,1,1,1	1
