TEL AVIV A	22	2,2,2,2	1
DURHAM A	20	2,2,2,2	1
HARVARD A	19	2,2,2,2	1
OXFORD A	19	2,2,2,2	1
TEL AVIV B	19	2,2,1,3	1
USU B	19	2,2,2,2	1
CAMBRIDGE A	18	2,2,2,2	1
CAMBRIDGE C	18	3,1,2,2	1
EDINBURGH A	18	2,2,1,3	1
OXFORD B	18	2,2,2,2	1
STANFORD A	18	2,2,2,2	1
TCD PHIL A	18	2,2,2,2	1
UCD L&H A	18	2,2,2,2	1
YALE C	18	2,2,2,2	1
ANU A	17	2,2,2,2	1
HARVARD B	17	2,2,2,2	1
HARVARD D	17	2,2,2,2	1
MALAYA A	17	2,1,3,2	1
OXFORD C	17	2,2,2,2	1
PRINCETON A	17	2,1,2,3	1
USU C	17	2,2,2,2	1
USU D	17	2,1,3,2	1
YALE D	17	2,2,2,2	1
YALE E	17	2,2,2,2	1
ALASKA A	16	2,2,2,2	1
ALASKA B	16	2,2,2,2	1
ATENEO A	16	2,2,2,2	1
BROWN A	16	1,3,2,2	1
BUDS A	16	2,2,2,2	1
CAMBRIDGE B	16	2,2,2,2	1
CARLETON B	16	2,2,2,2	1
HOPKINS A	16	2,2,2,2	1
IBA-DU A	16	2,2,2,2	1
IIUM A	16	2,3,2,1	1
MONASH A	16	2,2,2,2	1
MONTREAL A	16	2,2,2,2	1
PENN A	16	2,2,2,2	1
STANFORD C	16	2,2,2,2	1
SWARTHMORE A	16	2,2,2,2	1
YALE A	16	2,1,2,3	1
YALE B	16	2,2,2,2	1
BERLIN A	15	1,2,2,3	1
CAPE TOWN B	15	2,2,2,2	1
CARLETON A	15	2,2,2,2	1
CORNELL A	15	2,2,2,2	1
CORRIENTE A	15	2,2,2,2	1
GUU B	15	2,2,2,2	1
GW A	15	2,2,2,2	1
HARVARD C	15	2,2,2,2	1
HEBREW A	15	2,2,2,2	1
INDONESIA A	15	2,2,2,2	1
LSE A	15	2,2,2,2	1
MACQUARIE A	15	2,2,2,2	1
MUNICH A	15	2,2,2,2	1
NUS A	15	2,2,2,2	1
OXFORD D	15	2,2,2,2	1
PRINCETON B	15	2,2,2,2	1
QDU A	15	2,2,2,2	1
SWARTHMORE C	15	2,2,2,2	1
TEL AVIV C	15	2,2,2,2	1
TUFTS A	15	2,2,2,2	1
UGM A	15	2,2,2,2	1
UNSW A	15	2,2,2,2	1
USU A	15	2,2,2,2	1
UTS A	15	1,2,2,3	1
UWA A	15	2,2,2,2	1
VIC A	15	2,2,2,2	1
WARWICK A	15	2,2,2,2	1
WILLIAM & MARY A	15	2,2,2,2	1
AUCKLAND A	14	2,2,2,2	1
BARD A	14	2,2,2,2	1
BATES A	14	2,2,2,2	1
BERKELEY A	14	2,2,2,2	1
BIRMINGHAM A	14	2,2,2,2	1
CAMBRIDGE D	14	2,2,2,2	1
CAPE TOWN A	14	2,2,2,2	1
CORNELL C	14	2,2,2,2	1
CUNY A	14	2,2,2,2	1
DLSU A	14	2,2,2,2	1
DURHAM B	14	2,2,2,2	1
GUU C	14	2,2,2,2	1
GW B	14	2,2,2,2	1
HART HOUSE A	14	2,2,2,2	1
HART HOUSE C	14	2,2,2,2	1
HSE A	14	2,2,2,2	1
MCGILL C	14	2,2,2,2	1
NU B	14	2,2,2,2	1
NWU-PUKKE A	14	2,2,2,2	1
PENN B	14	2,2,2,2	1
QUT A	14	2,2,2,2	1
ROCHESTER A	14	2,2,2,2	1
STANFORD D	14	2,2,2,2	1
TCD HIST A	14	2,2,2,2	1
TCD HIST B	14	2,2,2,2	1
UCC PHIL A	14	2,2,2,2	1
UCD LAW A	14	2,2,2,2	1
UFS A	14	2,2,2,2	1
UNSW C	14	2,2,3,1	1
UVA A	14	2,2,2,2	1
VIENNA A	14	2,2,2,2	1
AU A	13	2,2,2,2	1
BATES B	13	2,2,2,2	1
BELGRADE A	13	2,2,3,1	1
BERKELEY B	13	2,2,2,2	1
BROWN B	13	2,2,2,2	1
COMILLAS A	13	2,2,2,2	1
CORNELL D	13	2,2,2,2	1
EDINBURGH B	13	2,2,2,2	1
HART HOUSE B	13	2,2,2,2	1
HELSINKI A	13	2,2,2,2	1
IIUM B	13	2,2,2,2	1
INDONESIA D	13	2,2,2,2	1
KNEU A	13	2,3,1,2	1
LSE B	13	2,2,2,2	1
MIDDLEBURY A	13	2,2,2,2	1
MOREHOUSE A	13	2,2,2,2	1
NU A	13	2,2,2,2	1
QDU B	13	2,2,2,2	1
QDU C	13	2,2,2,2	1
ROSARIO A	13	2,2,2,2	1
STANFORD G	13	2,2,2,2	1
SWARTHMORE B	13	2,2,2,2	1
TCD PHIL B	13	2,2,2,2	1
TEL AVIV D	13	2,2,2,2	1
UADS B	13	3,2,1,2	1
UCL A	13	2,2,2,2	1
UMAC A	13	2,2,2,2	1
UOW A	13	2,2,2,2	1
UQ A	13	2,2,2,2	1
UWO A	13	2,2,2,2	1
VERMONT C	13	2,2,2,2	1
VIENNA C	13	2,3,1,2	1
WITS A	13	2,2,2,2	1
ALASKA C	12	2,2,2,2	1
BELGRADE B	12	2,2,2,2	1
BINUS A	12	2,2,2,2	1
BRANDEIS Z	12	2,2,2,1	1
CANTERBURY A	12	2,2,2,2	1
CAPE TOWN C	12	2,2,2,2	1
CHICAGO A	12	2,2,2,2	1
COLGATE CG	12	2,2,2,2	1
CORNELL B	12	2,2,2,2	1
DARTMOUTH B	12	2,2,2,2	1
DUKE B	12	2,2,2,2	1
DUKE C	12	2,2,2,2	1
F&M A	12	2,2,2,2	1
GUU A	12	2,2,2,2	1
HAWAII A	12	2,2,2,2	1
HWS A	12	2,2,2,2	1
ITAM B	12	2,2,2,2	1
ITS A	12	2,2,2,2	1
KOREA A	12	2,2,2,2	1
MCGILL B	12	2,2,2,2	1
MDU A	12	2,2,2,2	1
MONASH B	12	2,2,2,2	1
PRINCETON C	12	2,2,2,2	1
PRINCETON D	12	2,2,2,2	1
SOLBRIDGE A	12	2,2,2,2	1
ST ANDREWS A	12	2,2,2,2	1
ST ANDREWS B	12	2,2,2,2	1
STANFORD B	12	2,2,2,2	1
STANFORD E	12	2,2,2,2	1
SUFE A	12	2,1,3,2	1
SWING B	12	1,1,1,1	1
UBC A	12	3,2,1,2	1
UNMALANG A	12	3,2,1,2	1
UNSW B	12	2,2,2,2	1
UQ B	12	2,2,2,2	1
UVA B	12	2,2,2,2	1
VASSAR A	12	2,2,2,2	1
WATERLOO A	12	2,2,2,2	1
WSDU A	12	2,2,2,2	1
AU B	11	2,2,2,2	1
BATES D	11	1,1,2,1	1
BEIHANG B	11	2,2,2,2	1
BRANDEIS X	11	2,2,2,2	1
CHICAGO B	11	2,2,2,2	1
CHICAGO C	11	2,2,2,2	1
COLGATE SM	11	2,2,2,2	1
DENVER A	11	2,2,2,2	1
DUKE A	11	2,2,2,2	1
HAWAII B	11	2,2,2,2	1
HWS B	11	2,2,2,2	1
INDONESIA B	11	2,2,2,2	1
INDONESIA C	11	2,2,2,2	1
INNER TEMPLE A	11	2,2,2,2	1
KINGS A	11	2,2,2,2	1
LAVAL A	11	2,2,2,2	1
LMU B	11	2,2,2,2	1
MIDDLEBURY B	11	2,2,2,2	1
MONASH C	11	2,2,2,2	1
MOREHOUSE B	11	2,2,2,2	1
MOREHOUSE C	11	2,2,2,2	1
MSU A	11	2,2,2,2	1
ROSARIO B	11	2,2,2,2	1
RRIS A	11	2,2,2,2	1
SNU B	11	2,2,2,2	1
STANFORD F	11	2,2,2,2	1
TSINGHUA A	11	2,2,2,2	1
ULV B	11	3,2,2,1	1
ULV C	11	2,2,2,2	1
USFQ B	11	2,2,2,2	1
UTECH JAMAICA B	11	2,2,2,2	1
UWI MONA A	11	2,2,2,2	1
VERMONT A	11	2,2,2,2	1
VERMONT B	11	2,2,2,2	1
VIENNA B	11	2,2,2,2	1
WCM B	11	3,2,2,1	1
WILLAMETTE A	11	2,2,2,2	1
BATES C	10	2,2,2,2	0
BEIHANG A	10	2,2,2,2	1
BRAWIJAYA A	10	2,2,2,2	1
COLGATE AF	10	2,2,2,2	1
DALHOUSIE A	10	2,2,2,2	1
DARTMOUTH A	10	2,2,2,2	1
DAV A	10	2,2,2,2	1
DLSU B	10	2,2,2,2	1
KOC A	10	2,2,2,2	1
KYOTO A	10	1,2,3,2	1
LIBRE B	10	3,2,2,1	1
MCGILL A	10	1,2,2,1	0
MCGILL D	10	2,2,2,2	1
NORTHWESTU A	10	2,2,2,2	1
OPENU A	10	2,2,2,2	1
ROCHESTER B	10	2,2,2,2	1
TEC CEM A	10	2,2,2,2	1
TEC CEM B	10	2,2,2,2	1
TEC CEM C	10	2,2,2,2	1
TSINGHUA B	10	1,2,2,3	1
UBA A	10	2,2,2,2	1
UBC B	10	1,2,3,2	1
UCLA A	10	2,2,2,1	1
UG A	10	2,2,2,2	1
ULV A	10	2,2,2,2	1
UOW B	10	2,2,2,2	1
UT MARA A	10	2,2,2,2	1
UTECH JAMAICA A	10	2,2,2,2	1
UWI MONA B	10	2,2,2,2	1
VIENNA D	10	2,2,2,2	1
WATSON A	10	2,2,2,2	1
WCM A	10	2,2,2,2	1
AMHERST A	9	2,2,2,2	1
ANU B	9	2,2,2,2	1
BIPEDS A	9	2,2,2,2	1
CANTERBURY B	9	2,2,2,2	1
COMILLAS B	9	2,2,2,2	1
FORDHAM A	9	2,2,2,2	1
HKUST A	9	2,2,2,2	1
ITAM A	9	2,2,2,2	1
KYUSHU A	9	2,2,2,2	1
LINFIELD A	9	2,2,2,2	1
MONTREAL B	9	2,2,2,2	1
OSAKA A	9	2,2,2,2	1
ROCHESTER C	9	2,2,2,2	1
ROSARIO C	9	2,2,2,2	1
STANFORD H	9	2,2,2,2	1
STANFORD I	9	2,2,2,2	1
SUFE B	9	2,2,2,2	1
SWING A	9	2,1,1,1	1
UCC PHIL B	9	2,2,2,2	1
UCV A	9	2,2,2,2	1
UDES A	9	1,2,3,2	1
UDLAP A	9	2,2,2,2	1
UNAL A	9	2,2,2,2	1
UNAL B	9	2,2,2,2	1
UNIVERSITY X	9	2,2,2,2	1
UVIC A	9	2,1,2,1	0
WSDU C	9	2,3,1,2	1
CAU A	8	2,2,2,2	1
CHITTAGONG A	8	2,2,2,2	1
COLGATE MS	8	2,2,2,2	1
CUPB A	8	2,3,2,1	1
FORDHAM B	8	2,2,2,2	1
KATHMANDU A	8	2,2,2,2	1
KINDAI A	8	1,2,2,3	1
LIBRE A	8	2,2,2,2	1
LUC A	8	2,2,2,2	1
OSAKA B	8	2,2,2,2	1
PORTO A	8	2,2,2,2	1
SNU A	8	2,2,2,2	1
SPLIT A	8	2,2,2,2	1
UADS A	8	2,2,2,2	1
UFM A	8	2,2,2,2	1
UFMG A	8	2,2,2,2	1
UFRJ A	8	2,2,2,2	1
UNAM FESC A	8	2,2,2,2	1
UNIANDES A	8	3,2,1,2	1
UOFK A	8	2,2,2,2	1
WSDU B	8	3,2,1,2	1
GUELPH A	7	2,2,2,2	1
LMU A	7	2,2,2,2	1
NORTHWESTU B	7	2,2,2,2	1
NUIG A	7	2,2,2,2	1
TU A	7	2,2,1,3	1
UFH A	7	2,2,2,2	1
UNPAD A	7	2,2,2,2	1
USFQ A	7	2,2,2,2	1
UTECH JAMAICA C	7	2,2,2,2	1
WHEATON B	7	2,2,2,2	1
YOGYAKARTA A	7	2,2,2,2	1
BEIHANG C	6	2,2,2,2	1
